Age,Gender,Income,Total_Spend,Num_Purchases,Product_Category
22,Male,107779,4180.52,46,Clothing
53,Male,57939,695.4,10,Groceries
23,Male,91365,4069.34,39,Electronics
43,Female,97381,2458.25,33,Electronics
21,Male,76710,2308.05,7,Clothing
56,Male,46766,2177.11,15,Clothing
56,Female,132416,2595.14,26,Groceries
67,Female,42780,4730.75,11,Electronics
52,Female,78458,2786.2,38,Electronics
18,Male,86221,4770.57,27,Electronics
41,Female,148498,983.42,39,Groceries
53,Female,138392,3648.27,7,Groceries
23,Male,31509,4079.97,1,Groceries
58,Male,119493,3427.73,10,Clothing
63,Female,140708,3073.92,21,Electronics
61,Male,64346,2867.58,15,Clothing
48,Female,112799,4318.56,30,Clothing
37,Female,146850,4126.07,30,Groceries
41,Male,76874,699.21,8,Electronics
42,Female,56148,4258.08,24,Clothing
53,Male,61533,2128.94,19,Electronics
38,Male,138144,1343.11,3,Clothing
47,Male,108467,4361.87,15,Groceries
41,Female,31359,2216.92,36,Clothing
61,Male,149119,4060.99,6,Groceries
59,Male,120068,1390.68,42,Electronics
47,Female,90313,119.25,48,Clothing
39,Female,50344,2527.75,18,Clothing
45,Female,148499,591.12,38,Groceries
24,Female,99778,3796.44,19,Groceries
52,Male,50601,1452.77,49,Electronics
45,Male,144768,2273.86,30,Groceries
31,Male,49116,526.46,13,Electronics
27,Female,86985,1504.63,39,Clothing
33,Female,131013,3929.3,12,Electronics
33,Male,147110,842.78,34,Electronics
48,Female,148329,3271.08,12,Electronics
59,Female,60782,4595.39,44,Clothing
42,Male,141095,3431.2,24,Clothing
30,Male,79819,4074.01,4,Groceries
23,Female,114416,633.96,36,Electronics
61,Female,99035,1328.59,48,Clothing
26,Female,127123,4483.24,14,Electronics
62,Male,74458,3604.02,17,Electronics
53,Male,121556,3233.81,49,Electronics
60,Male,38080,3352.46,3,Clothing
37,Male,118743,2129.58,38,Electronics
35,Male,63957,318.33,23,Electronics
60,Female,43908,3943.76,13,Groceries
38,Female,126188,3425.69,9,Electronics
21,Female,125880,2416.74,21,Groceries
67,Male,120570,4508.82,41,Electronics
50,Male,121324,1747.18,8,Groceries
44,Male,108287,1542.18,17,Clothing
24,Female,77482,4376.7,16,Clothing
23,Male,129329,4005.24,16,Electronics
32,Male,128375,2623.4,28,Groceries
35,Female,68314,740.6,16,Clothing
49,Male,130989,1153.85,46,Electronics
28,Female,104921,3315.52,46,Electronics
37,Male,113768,1986.7,14,Groceries
41,Male,138880,4198.72,46,Groceries
32,Female,130326,4754.78,44,Electronics
65,Female,45831,4047.62,38,Groceries
24,Female,50125,1949.97,20,Groceries
38,Female,92451,3964.56,45,Clothing
59,Female,75708,1822.06,48,Groceries
43,Female,47682,918.79,41,Electronics
61,Male,132406,263.63,34,Groceries
31,Male,112824,1990.01,29,Electronics
54,Female,65794,4527.44,3,Electronics
38,Male,89372,1271.03,10,Groceries
35,Female,69477,1111.91,20,Groceries
22,Male,83863,4852.12,2,Groceries
20,Female,119941,222.52,27,Clothing
40,Male,68737,3950.33,32,Clothing
43,Male,32620,1674.71,10,Groceries
54,Male,130950,283.69,40,Electronics
41,Male,133169,4597.23,17,Groceries
66,Male,65057,784.25,33,Clothing
36,Female,70138,2803.72,6,Clothing
68,Female,109390,1442.87,39,Groceries
42,Female,83024,419.44,47,Electronics
38,Male,39677,344.62,18,Electronics
29,Female,74111,666.23,9,Clothing
58,Male,54074,449.7,8,Clothing
50,Male,47824,3826.73,25,Clothing
67,Male,30765,2479.27,31,Electronics
21,Female,75439,1780.17,42,Clothing
59,Male,127151,2150.01,4,Clothing
24,Female,78926,4651.84,20,Electronics
39,Female,66860,4562.68,28,Clothing
50,Male,42975,3606.81,40,Clothing
34,Male,104877,4434.94,1,Groceries
41,Female,123677,1666.28,40,Clothing
51,Female,107870,1967.44,44,Groceries
45,Female,144381,3107.19,23,Clothing
60,Female,111371,3155.77,47,Clothing
58,Female,56548,2460.33,13,Groceries
56,Female,130970,2063.22,16,Clothing
39,Male,120575,4932.28,26,Groceries
66,Female,128066,4123.51,31,Clothing
34,Female,68736,2231.4,1,Groceries
51,Female,91562,3663.73,17,Groceries
23,Female,70409,1420.85,16,Clothing
63,Male,114101,590.83,37,Clothing
23,Male,39834,1826.91,10,Groceries
51,Female,132192,2074.57,38,Electronics
18,Female,30840,181.03,44,Clothing
27,Female,109409,4092.48,31,Clothing
38,Male,61568,1860.05,10,Electronics
22,Male,40846,2944.05,49,Electronics
19,Male,35899,462.42,34,Groceries
39,Male,116038,957.48,6,Clothing
65,Male,96101,4459.5,28,Groceries
19,Male,68773,3082.57,28,Clothing
27,Female,137460,4756.39,13,Electronics
51,Male,138778,4993.88,41,Groceries
33,Male,104723,1922.11,12,Clothing
65,Female,102762,1564.14,40,Clothing
68,Male,137683,4305.94,2,Electronics
56,Female,134194,4993.2,8,Electronics
39,Male,141417,3185.24,42,Clothing
29,Female,34311,3996.19,9,Electronics
41,Female,139750,3930.55,8,Electronics
64,Female,86888,1841.16,3,Groceries
57,Female,71616,2913.92,9,Clothing
55,Female,82134,4181.98,13,Groceries
27,Male,121225,3471.76,9,Electronics
52,Male,36083,203.7,31,Clothing
68,Female,42598,1749.86,25,Electronics
66,Female,112476,807.93,44,Electronics
49,Female,147707,1241.56,45,Clothing
24,Male,122416,4536.9,8,Electronics
38,Female,32580,280.78,47,Groceries
37,Female,142148,1177.02,31,Clothing
43,Female,87395,1616.89,45,Electronics
21,Female,72321,3122.73,45,Electronics
63,Male,39386,2717.1,31,Electronics
69,Female,83171,1169.52,17,Clothing
39,Female,49522,904.78,47,Groceries
32,Male,95532,1260.31,19,Electronics
57,Female,121760,2562.4,3,Electronics
38,Female,44635,1428.77,46,Electronics
32,Male,30671,4743.25,30,Clothing
39,Male,63545,2372.94,10,Electronics
69,Male,84079,388.1,49,Electronics
45,Female,56855,3673.41,29,Electronics
31,Female,65790,1711.34,40,Clothing
44,Male,81012,3302.1,18,Groceries
58,Male,147827,1470.01,12,Clothing
57,Male,142121,2896.64,49,Groceries
45,Female,44260,3883.55,23,Groceries
43,Female,95139,4647.24,11,Clothing
66,Male,31074,1379.52,9,Electronics
19,Female,72676,1740.8,24,Groceries
42,Male,39475,2374.91,25,Electronics
20,Female,108414,4643.16,25,Groceries
25,Female,45120,4516.8,47,Electronics
61,Female,53147,540.4,9,Electronics
50,Female,31986,746.46,12,Clothing
59,Male,139129,2527.99,11,Electronics
69,Female,62430,622.43,49,Groceries
52,Female,137497,1793.35,38,Electronics
23,Male,85479,827.09,28,Electronics
56,Female,112966,3216.6,8,Electronics
69,Male,32176,4752.53,10,Groceries
40,Male,114258,4984.0,25,Groceries
42,Female,138351,1938.68,47,Groceries
67,Female,145188,3035.16,36,Electronics
60,Male,114153,4295.71,43,Clothing
36,Male,91918,675.56,9,Groceries
22,Male,57115,3478.87,41,Electronics
68,Female,132912,2103.33,8,Groceries
28,Male,107442,1110.12,3,Clothing
29,Male,70002,2073.49,18,Electronics
27,Male,87124,472.21,46,Groceries
25,Female,36610,3507.5,35,Groceries
41,Male,138828,1338.44,17,Clothing
45,Female,79752,1625.89,36,Groceries
58,Female,108947,693.3,28,Electronics
53,Male,148972,4336.83,15,Electronics
54,Female,104716,2517.88,19,Clothing
38,Male,77993,2903.52,22,Clothing
25,Female,40073,2890.22,6,Clothing
26,Female,67251,2111.42,47,Electronics
64,Male,126496,1043.4,7,Clothing
32,Male,101437,3751.15,44,Groceries
65,Male,68897,722.58,48,Groceries
63,Female,80906,608.98,9,Electronics
57,Female,81616,3579.71,20,Groceries
35,Male,138719,1123.3,37,Clothing
59,Male,34482,1603.19,11,Groceries
37,Female,137990,2428.61,2,Clothing
23,Female,120964,2301.82,22,Groceries
29,Female,102936,3572.04,48,Electronics
19,Male,69574,3154.82,36,Clothing
24,Female,73284,3257.54,5,Groceries
33,Male,102932,3598.87,7,Electronics
20,Female,37338,1533.8,6,Groceries
62,Female,72718,1679.43,22,Electronics
20,Male,42500,2246.19,10,Groceries
44,Male,41545,1606.56,46,Clothing
67,Male,91480,4926.2,40,Clothing
60,Female,35241,4088.85,46,Clothing
57,Female,119314,906.81,46,Clothing
55,Female,52821,127.41,20,Clothing
50,Male,34695,309.64,28,Groceries
45,Female,107066,1295.91,23,Groceries
18,Male,142616,660.03,35,Groceries
25,Male,147276,2713.36,1,Groceries
54,Male,44318,4304.18,29,Clothing
49,Female,80934,3710.08,9,Electronics
65,Female,52331,1156.48,9,Clothing
60,Male,82672,2056.57,22,Groceries
54,Female,121891,2588.68,2,Clothing
21,Male,106860,4070.01,16,Clothing
47,Male,123685,4211.7,40,Clothing
23,Female,98754,4557.62,6,Electronics
63,Male,115677,2595.3,13,Clothing
36,Male,132320,3501.95,33,Clothing
49,Female,32837,647.82,19,Electronics
26,Male,144616,2869.92,15,Clothing
29,Male,135338,1318.59,33,Clothing
28,Male,70077,2215.41,10,Clothing
63,Male,109915,3206.85,1,Clothing
33,Male,34239,1359.23,12,Clothing
18,Male,140432,355.71,43,Groceries
62,Male,116348,150.15,29,Clothing
38,Female,59669,208.58,17,Electronics
47,Female,78624,140.91,4,Clothing
30,Male,105147,640.74,29,Groceries
51,Male,34150,1273.49,7,Electronics
21,Female,41109,1183.99,44,Electronics
45,Female,129750,4935.3,13,Clothing
55,Female,56016,1599.43,5,Groceries
48,Female,41936,724.36,6,Clothing
44,Female,41036,2773.26,34,Groceries
22,Male,69236,4303.99,7,Groceries
42,Female,44021,3422.5,46,Clothing
20,Female,66943,1550.8,28,Groceries
50,Female,143694,2851.92,46,Clothing
21,Male,133384,3602.79,10,Groceries
42,Male,111007,3667.71,4,Electronics
37,Male,143197,3366.04,3,Clothing
51,Male,80016,4366.97,25,Groceries
43,Male,53244,4363.52,23,Electronics
22,Male,93027,2936.79,27,Electronics
52,Female,144313,2206.3,14,Electronics
45,Male,68985,3243.69,38,Electronics
46,Male,133976,4109.24,32,Clothing
26,Female,31502,127.7,23,Groceries
69,Male,83836,4960.79,47,Electronics
55,Female,129714,996.18,40,Groceries
67,Female,33770,2404.22,37,Groceries
23,Male,72865,4372.95,3,Groceries
36,Female,83811,1202.7,35,Clothing
61,Female,34001,2436.3,13,Clothing
28,Female,90848,749.65,34,Electronics
19,Female,82635,2035.87,24,Groceries
64,Male,50946,967.96,1,Clothing
61,Female,96134,1881.78,12,Clothing
61,Male,125852,1929.97,8,Clothing
26,Female,121103,4966.54,19,Electronics
38,Female,122044,4974.58,9,Clothing
41,Female,73744,662.45,28,Groceries
51,Male,147729,3657.25,14,Clothing
39,Male,69159,353.55,27,Clothing
20,Male,125812,247.94,18,Electronics
29,Female,53671,616.14,42,Groceries
45,Female,46450,4830.88,41,Clothing
47,Female,44908,4710.23,6,Groceries
43,Female,87275,1050.25,33,Groceries
65,Male,74358,892.19,37,Clothing
38,Female,79047,1278.62,42,Electronics
45,Male,65518,2626.18,25,Groceries
43,Female,87813,2891.55,13,Clothing
50,Male,126748,1185.81,23,Groceries
38,Male,138220,3807.45,36,Groceries
52,Female,36806,1616.81,33,Groceries
69,Female,134733,4618.44,21,Clothing
51,Male,70891,3317.94,34,Groceries
58,Female,113551,2238.12,36,Groceries
68,Female,69220,3970.57,17,Electronics
64,Male,47158,4107.78,10,Clothing
35,Male,110992,1523.36,23,Clothing
28,Male,57588,1764.6,44,Groceries
40,Male,92576,4686.18,2,Electronics
65,Female,118027,907.23,35,Groceries
39,Male,54188,306.54,14,Groceries
34,Male,122615,2324.87,47,Clothing
22,Male,88830,4025.93,45,Electronics
61,Female,34019,3881.17,41,Groceries
28,Male,42419,4605.7,2,Clothing
47,Female,63697,2712.68,19,Groceries
32,Male,114932,590.32,16,Groceries
44,Male,149712,2984.58,43,Electronics
52,Female,134568,3914.14,44,Electronics
50,Male,125428,557.31,25,Electronics
37,Male,37973,946.02,1,Groceries
33,Female,138001,160.22,2,Electronics
51,Male,116649,3008.9,48,Clothing
19,Male,41136,4445.0,27,Groceries
52,Male,114739,3386.25,2,Electronics
57,Male,92502,4912.0,30,Groceries
45,Female,61285,408.86,10,Groceries
64,Male,53039,4524.71,19,Clothing
56,Female,96720,4088.93,42,Clothing
23,Male,118263,1639.78,16,Clothing
26,Female,89155,4870.28,13,Groceries
37,Male,46911,1510.89,48,Groceries
18,Female,30916,4457.59,8,Clothing
25,Male,89052,4415.67,31,Groceries
40,Female,99110,3812.52,45,Clothing
20,Female,131623,2861.01,25,Clothing
21,Male,47790,688.01,39,Electronics
42,Female,113161,2706.66,21,Clothing
64,Male,35206,1848.3,38,Electronics
55,Male,115053,3981.86,41,Clothing
32,Male,79950,3814.83,29,Groceries
38,Male,146211,4562.0,6,Electronics
52,Male,86361,172.67,18,Groceries
63,Female,91451,4064.61,49,Groceries
69,Male,67696,4698.46,44,Clothing
31,Male,111641,3967.57,35,Clothing
53,Male,131192,737.95,27,Groceries
29,Male,98226,498.27,5,Clothing
34,Male,132395,202.14,7,Clothing
56,Male,76728,3180.85,10,Clothing
26,Female,85401,3185.4,10,Groceries
52,Female,96226,4935.88,28,Electronics
30,Male,55103,2050.41,36,Electronics
32,Female,64263,1726.34,10,Groceries
35,Male,106621,3159.68,35,Clothing
68,Male,80044,4145.48,35,Clothing
50,Male,87730,4690.19,37,Electronics
23,Male,55825,4035.31,48,Groceries
44,Male,106256,2190.7,20,Groceries
40,Female,134177,3211.08,13,Clothing
44,Female,67271,4295.87,11,Clothing
51,Female,107256,2503.99,45,Clothing
63,Female,76732,1161.76,19,Groceries
55,Male,96433,931.64,28,Electronics
31,Female,112630,100.77,38,Groceries
53,Male,131999,3619.37,45,Groceries
25,Female,130990,644.38,4,Groceries
52,Female,53572,1294.81,37,Electronics
36,Female,68546,1559.59,19,Clothing
47,Female,45150,2845.86,37,Clothing
31,Male,84165,2049.99,14,Groceries
37,Female,93690,3405.9,31,Groceries
66,Female,83664,372.63,28,Electronics
42,Male,112335,707.3,36,Electronics
57,Male,105199,2546.14,44,Clothing
41,Female,66948,1751.13,38,Groceries
31,Male,67030,1549.49,19,Electronics
43,Male,57007,428.44,42,Electronics
55,Male,130819,4489.02,1,Groceries
40,Female,121207,3489.91,23,Groceries
39,Male,120921,695.93,28,Groceries
65,Female,106772,418.73,48,Groceries
36,Female,52024,4876.88,4,Groceries
63,Female,142408,3437.75,41,Groceries
68,Female,69384,2145.53,18,Electronics
20,Male,112912,3538.48,49,Groceries
59,Female,132674,3806.03,47,Clothing
36,Male,48157,3921.81,39,Groceries
26,Female,115481,2441.6,25,Clothing
45,Male,132120,2206.43,18,Clothing
37,Female,118553,154.04,6,Clothing
62,Male,31756,4640.13,19,Groceries
24,Female,130677,3056.21,12,Groceries
31,Female,98112,1095.45,25,Clothing
26,Male,121003,4606.06,35,Groceries
36,Female,132488,4583.17,1,Electronics
64,Female,126741,4947.0,5,Electronics
69,Female,88051,4382.88,1,Electronics
31,Male,130701,4989.14,8,Electronics
55,Female,94595,1298.96,39,Groceries
53,Female,108210,4227.02,47,Clothing
57,Male,73094,4132.84,43,Groceries
34,Male,138850,1231.61,18,Electronics
47,Male,117889,582.34,46,Groceries
26,Male,125385,4899.16,9,Groceries
50,Male,34535,1550.52,5,Electronics
69,Female,86035,4367.37,4,Clothing
42,Female,77367,120.22,44,Groceries
31,Female,137472,203.02,29,Groceries
28,Male,47118,2382.77,1,Electronics
52,Female,89812,1269.7,30,Clothing
58,Male,89884,3480.22,45,Electronics
31,Male,96168,2871.27,1,Electronics
47,Female,43280,479.68,3,Groceries
58,Male,44746,896.88,22,Clothing
21,Male,132572,2001.44,8,Electronics
21,Female,83251,1009.46,18,Groceries
45,Male,114821,3981.89,25,Electronics
25,Male,113583,2138.74,48,Groceries
19,Female,143625,557.82,20,Clothing
58,Male,40207,2473.28,31,Electronics
63,Male,101127,545.11,30,Clothing
39,Female,57757,731.79,16,Clothing
58,Female,46226,1274.09,2,Groceries
33,Female,125268,4311.69,17,Electronics
46,Female,91407,4630.6,10,Electronics
66,Male,57206,4148.66,7,Groceries
65,Male,50256,1736.98,42,Groceries
47,Female,63822,1434.99,9,Clothing
29,Male,71340,2790.86,17,Electronics
52,Male,141883,3637.08,9,Electronics
28,Female,82234,4967.53,9,Groceries
63,Female,73351,744.7,37,Groceries
67,Male,136311,341.53,24,Groceries
38,Female,78671,3502.34,39,Electronics
38,Female,105320,4177.91,11,Electronics
22,Female,132565,4247.11,8,Clothing
65,Male,65157,3424.47,25,Groceries
37,Female,49937,4774.68,46,Clothing
54,Male,84290,2603.92,2,Electronics
20,Male,76707,4577.69,10,Clothing
61,Male,41219,4842.28,24,Clothing
50,Female,39399,4251.07,48,Clothing
26,Female,128848,1617.82,16,Groceries
26,Female,57657,1061.46,19,Electronics
21,Female,50047,2785.79,31,Groceries
52,Female,130543,2319.77,11,Clothing
34,Male,106095,4401.02,6,Groceries
51,Male,115693,590.16,6,Electronics
41,Male,130931,1362.93,32,Electronics
49,Female,102154,3783.81,39,Clothing
18,Male,74891,565.43,48,Clothing
25,Male,36780,1671.75,13,Groceries
62,Female,57050,1997.06,3,Electronics
40,Female,103551,3150.71,41,Electronics
64,Male,98666,874.85,35,Groceries
57,Male,123619,4316.96,38,Electronics
29,Female,112016,2292.96,17,Clothing
29,Female,143135,4593.41,3,Clothing
63,Female,83010,2392.56,34,Groceries
64,Female,131012,1447.7,12,Groceries
32,Male,68165,794.96,24,Groceries
58,Male,41528,118.35,6,Clothing
36,Female,79608,2707.57,42,Groceries
43,Male,35914,625.07,11,Electronics
69,Male,67136,2019.47,48,Groceries
46,Female,41179,2987.43,27,Electronics
39,Male,116008,1450.86,48,Clothing
57,Male,42076,958.6,24,Electronics
38,Male,54783,3896.14,18,Electronics
68,Female,146625,4739.28,27,Electronics
55,Female,76716,592.16,41,Clothing
37,Male,80298,862.39,21,Electronics
46,Female,84304,4804.06,34,Electronics
68,Female,109360,285.14,33,Groceries
21,Female,99835,4890.4,48,Groceries
24,Male,142424,122.76,18,Groceries
45,Male,38118,4380.98,3,Electronics
45,Female,106292,1605.89,24,Electronics
21,Male,86911,4699.09,1,Clothing
39,Male,103489,1653.03,6,Electronics
29,Male,133088,3306.1,19,Electronics
62,Male,45185,492.16,22,Clothing
20,Male,71792,1287.42,43,Electronics
39,Female,110210,3891.03,8,Clothing
61,Male,80613,2690.56,5,Clothing
19,Male,140012,4647.05,9,Groceries
41,Male,63927,2200.88,47,Electronics
51,Female,30386,4362.08,21,Groceries
44,Female,122153,2299.88,28,Electronics
58,Female,102728,4898.32,46,Groceries
18,Male,106281,4803.19,4,Clothing
25,Female,60020,1712.77,24,Clothing
40,Female,72678,4441.03,8,Clothing
55,Female,116695,4253.3,17,Clothing
23,Female,91394,1132.33,34,Electronics
39,Male,98945,3159.02,20,Electronics
42,Female,145377,456.14,16,Groceries
35,Female,86414,4199.88,10,Electronics
34,Male,84816,955.27,34,Electronics
29,Male,85918,446.99,43,Groceries
23,Female,121281,2061.07,10,Clothing
43,Male,141484,2926.92,30,Groceries
44,Female,145640,4289.09,30,Groceries
25,Male,92694,4873.79,25,Clothing
36,Male,59455,2253.51,46,Groceries
59,Female,134446,396.19,43,Groceries
18,Male,68735,3770.67,41,Groceries
46,Female,124702,2869.35,7,Electronics
62,Male,135509,2294.67,47,Clothing
66,Female,123608,1615.42,20,Clothing
52,Male,144310,2561.75,17,Groceries
57,Male,42109,1759.53,3,Electronics
31,Male,75802,3809.36,47,Clothing
52,Male,98020,2765.08,46,Clothing
65,Male,64622,4396.55,40,Groceries
62,Female,139935,2763.37,36,Groceries
37,Male,147919,1267.49,26,Groceries
66,Female,32597,4270.35,10,Clothing
30,Female,70597,2830.37,34,Groceries
55,Female,70954,1113.52,14,Groceries
66,Male,99519,3155.19,8,Groceries
63,Female,86115,1852.81,27,Electronics
66,Male,134988,4237.59,10,Groceries
25,Female,73151,2321.17,15,Clothing
60,Female,47040,3659.56,37,Groceries
37,Female,74772,568.13,22,Clothing
50,Female,126090,2040.52,45,Electronics
43,Female,93832,4917.88,31,Electronics
56,Male,57916,4061.46,2,Groceries
38,Female,74871,883.71,45,Clothing
66,Female,56372,1461.04,31,Groceries
59,Male,91707,1716.1,14,Groceries
60,Male,69080,3286.79,10,Clothing
58,Male,136242,3809.27,30,Clothing
26,Female,72722,3772.68,36,Clothing
41,Female,59048,2598.38,47,Clothing
54,Female,115205,4073.02,40,Clothing
66,Female,39777,2241.68,15,Electronics
58,Female,84711,707.01,14,Electronics
34,Female,66331,2865.77,31,Electronics
41,Male,50968,4766.28,29,Clothing
38,Male,83969,3985.67,27,Clothing
68,Female,133345,2935.63,21,Clothing
56,Female,41292,3269.35,9,Groceries
58,Female,70794,4659.75,20,Electronics
56,Female,109459,2198.88,35,Electronics
30,Female,147932,1723.83,15,Groceries
28,Male,80192,4888.48,24,Groceries
63,Male,57703,4330.87,49,Electronics
36,Female,114193,1682.91,16,Clothing
28,Male,99165,2372.52,36,Electronics
30,Female,97650,2133.88,11,Clothing
63,Female,86516,830.57,8,Electronics
62,Female,129981,4793.31,3,Electronics
18,Male,131398,2081.13,19,Groceries
57,Male,121110,4389.11,46,Groceries
61,Female,127885,1027.85,41,Clothing
36,Male,52257,2784.57,3,Clothing
